IdRegistro,IdPermeabilidad,Peso1,Peso2,Permeabilidad
REG-0013977,1,50,140,180
REG-0013978,1,50,139,178
REG-0013979,1,50,136,172
REG-0013980,1,50,133,166
REG-0013981,1,50,142,184
REG-0013982,1,50,135,170
REG-0013983,1,50,138,176
REG-0013984,1,50,137,174
REG-0013985,1,50,134,168
REG-0013986,1,50,136,172
REG-0013987,1,50,134,168
REG-0013988,1,50,135,170
REG-0013989,1,50,140,180
REG-0013990,1,50,139,178
REG-0013991,1,50,133,166
REG-0013992,1,50,140,180
REG-0013993,1,50,135,170
REG-0013994,1,50,139,178
REG-0013995,1,50,133,166
REG-0013996,1,50,142,184
REG-0013997,1,50,135,170
REG-0013998,1,50,142,184
REG-0013999,1,50,136,172
REG-0014000,1,50,142,184
REG-0014001,1,50,139,178
REG-0014002,1,50,136,172
REG-0014003,1,50,137,174
REG-0014004,1,50,136,172
REG-0014005,1,50,135,170
REG-0014006,1,50,133,166
REG-0014007,1,50,133,166
REG-0014008,1,50,130,160
REG-0014009,1,50,131,162
REG-0014010,1,50,130,160
REG-0014011,1,50,137,174
REG-0014012,1,50,138,176
REG-0014013,1,50,132,164
REG-0014014,1,50,138,176
REG-0014015,1,50,134,168
REG-0014016,1,50,135,170
REG-0014017,1,50,135,170
REG-0014018,1,50,140,180
REG-0014019,1,50,140,180
REG-0014020,1,50,138,176
REG-0014021,1,50,136,172
REG-0014022,1,50,140,180
REG-0014023,1,50,140,180
REG-0014024,1,50,138,176
REG-0014025,1,50,140,180
REG-0014026,1,50,136,172
REG-0014027,1,50,140,180
REG-0014028,1,50,136,172
REG-0014029,1,50,130,160
REG-0014030,1,50,132,164
REG-0014031,1,50,139,178
REG-0014032,1,50,138,176
REG-0014033,1,50,133,166
REG-0014034,1,50,130,160
REG-0014035,1,50,135,170
REG-0014036,1,50,133,166
REG-0014037,1,50,134,168
REG-0014038,1,50,136,172
REG-0014039,1,50,140,180
REG-0014040,1,50,135,170
REG-0014041,1,50,138,176
REG-0014042,1,50,134,168
REG-0014043,1,50,143,186
REG-0014044,1,50,138,176
REG-0014045,1,50,140,180
REG-0014046,1,50,135,170
REG-0014047,1,50,140,180
REG-0014048,1,50,135,170
REG-0014049,1,50,142,184
REG-0014050,1,50,138,176
REG-0014051,1,50,144,188
REG-0014052,1,50,136,172
REG-0014053,1,50,140,180
REG-0014054,1,50,138,176
REG-0014055,1,50,137,174
REG-0014056,1,50,138,176
REG-0014057,1,50,134,168
REG-0014058,1,50,135,170
REG-0014059,1,50,135,170
REG-0014060,1,50,134,168
REG-0014061,1,50,132,164
REG-0014062,1,50,137,174
REG-0014063,1,50,135,170
REG-0014064,1,50,136,172
REG-0014065,1,50,136,172
REG-0014066,1,50,138,176
REG-0014067,1,50,139,178
REG-0014068,1,50,139,178
REG-0014069,1,50,136,172
REG-0014070,1,50,150,200
REG-0014071,1,50,148,196
REG-0014072,1,50,148,196
REG-0014073,1,50,140,180
REG-0014074,1,50,145,190
REG-0014075,1,50,140,180
REG-0014076,1,50,138,176
REG-0014077,1,50,140,180
REG-0014078,1,50,148,196
REG-0014079,1,50,147,194
REG-0014080,1,50,145,190
REG-0014081,1,50,149,198
REG-0014082,1,50,145,190
REG-0014083,1,50,149,198
REG-0014084,1,50,140,180
REG-0014085,1,50,144,188
REG-0014086,1,50,148,196
REG-0014087,1,50,146,192
REG-0014088,1,50,145,190
REG-0014089,1,50,139,178
REG-0014090,1,50,142,184
REG-0014091,1,50,138,176
REG-0014092,1,50,150,200
REG-0014093,1,50,145,190
REG-0014094,1,50,142,184
REG-0014095,1,50,140,180
REG-0014096,1,50,150,200
REG-0014097,1,50,152,204
REG-0014098,1,50,150,200
REG-0014099,1,50,152,204
REG-0014100,1,50,154,208
REG-0014101,1,50,140,180
REG-0014102,1,50,150,200
REG-0014103,1,50,152,204
REG-0014104,1,50,150,200
REG-0014105,1,50,152,204
REG-0014106,1,50,152,204
REG-0014107,1,50,146,192
REG-0014108,1,50,145,190
REG-0014109,1,50,140,180
REG-0014110,1,50,142,184
REG-0014111,1,50,150,200
REG-0014112,1,50,150,200
REG-0014113,1,50,145,190
REG-0014114,1,50,138,176
REG-0014115,1,50,142,184
REG-0014116,1,50,140,180
REG-0014117,1,50,139,178
REG-0014118,1,50,145,190
REG-0014119,1,50,143,186
REG-0014120,1,50,143,186
REG-0014121,1,50,146,192
REG-0014122,1,50,138,176
REG-0014123,1,50,136,172
REG-0014124,1,50,132,164
REG-0014125,1,50,130,160
REG-0014126,1,50,135,170
REG-0014127,1,50,140,180
REG-0014128,1,50,135,170
REG-0014129,1,50,132,164
REG-0014130,1,50,136,172
REG-0014131,1,50,135,170
REG-0014132,1,50,141,182
REG-0014133,1,50,139,178
REG-0014134,1,50,139,178
REG-0014135,1,50,145,190
REG-0014136,1,50,131,162
REG-0014137,1,50,138,176
REG-0014138,1,50,140,180
REG-0014139,1,50,140,180
REG-0014140,1,50,140,180
REG-0014141,1,50,146,192
REG-0014142,1,50,136,172
REG-0014143,1,50,134,168
REG-0014144,1,50,136,172
REG-0014145,1,50,134,168
REG-0014146,1,50,135,170
REG-0014147,1,50,134,168
REG-0014148,1,50,138,176
REG-0014149,1,50,138,176
REG-0014150,1,50,140,180
REG-0014151,1,50,142,184
REG-0014152,1,50,135,170
REG-0014153,1,50,132,164
REG-0014154,1,50,138,176
REG-0014155,1,50,134,168
REG-0014156,1,50,138,176
REG-0014157,1,50,145,190
REG-0014158,1,50,140,180
REG-0014159,1,50,132,164
REG-0014160,1,50,136,172
REG-0014161,1,50,132,164
REG-0014162,1,50,136,172
REG-0014163,1,50,138,176
REG-0014164,1,50,136,172
REG-0014165,1,50,135,170
REG-0014166,1,50,138,176
REG-0014167,1,50,138,176
REG-0014168,1,50,138,176
REG-0014169,1,50,145,190
REG-0014170,1,50,136,172
REG-0014171,1,50,150,200
REG-0014172,1,50,143,186
REG-0014173,1,50,152,204
REG-0014174,1,50,155,210
REG-0014175,1,50,155,210
REG-0014176,1,50,148,196
REG-0014177,1,50,138,176
REG-0014178,1,50,140,180
REG-0014179,1,50,138,176
REG-0014180,1,50,134,168
REG-0014181,1,50,138,176
REG-0014182,1,50,140,180
REG-0014183,1,50,138,176
REG-0014184,1,50,136,172
REG-0014185,1,50,135,170
REG-0014186,1,50,134,168
REG-0014187,1,50,148,196
REG-0014188,1,50,136,172
REG-0014189,1,50,144,188
REG-0014190,1,50,142,184
REG-0014191,1,50,167,234
REG-0014192,1,50,136,172
REG-0014193,1,50,140,180
REG-0014194,1,50,140,180
REG-0014195,1,50,130,160
REG-0014196,1,50,162,224
REG-0014197,1,50,142,184
REG-0014198,1,50,140,180
REG-0014199,1,50,138,176
REG-0014200,1,50,145,190
REG-0014201,1,50,146,192
REG-0014202,1,50,136,172
REG-0014203,1,50,139,178
REG-0014204,1,50,139,178
REG-0014205,1,50,139,178
REG-0014206,1,50,150,200
REG-0014207,1,50,135,170
REG-0014208,1,50,141,182
REG-0014209,1,50,131,162
REG-0014210,1,50,138,176
REG-0014211,1,50,146,192
REG-0014212,1,50,150,200
REG-0014213,1,50,138,176
REG-0014214,1,50,136,172
REG-0014215,1,50,136,172
REG-0014216,1,50,135,170
REG-0014217,1,50,132,164
REG-0014218,1,50,138,176
REG-0014219,1,50,134,168
REG-0014220,1,50,136,172
REG-0014221,1,50,156,212
REG-0014222,1,50,138,176
REG-0014223,1,50,140,180
REG-0014224,1,50,148,196
REG-0014225,1,50,139,178
REG-0014226,1,50,140,180
REG-0014227,1,50,148,196
REG-0014228,1,50,147,194
REG-0014229,1,50,139,178
REG-0014230,1,50,148,196
REG-0014231,1,50,135,170
REG-0014232,1,50,137,174
REG-0014233,1,50,140,180
REG-0014234,1,50,142,184
REG-0014235,1,50,140,180
REG-0014236,1,50,138,176
REG-0014237,1,50,142,184
REG-0014238,1,50,147,194
REG-0014239,1,50,136,172
REG-0014240,1,50,135,170
REG-0014241,1,50,135,170
REG-0014242,1,50,140,180
REG-0014243,1,50,138,176
REG-0014244,1,50,134,168
REG-0014245,1,50,136,172
REG-0014246,1,50,138,176
REG-0014247,1,50,134,168
REG-0014248,1,50,139,178
REG-0014249,1,50,140,180
REG-0014250,1,50,140,180
REG-0014251,1,50,140,180
REG-0014252,1,50,144,188
REG-0014253,1,50,134,168
REG-0014254,1,50,138,176
REG-0014255,1,50,140,180
REG-0014256,1,50,130,160
REG-0014257,1,50,134,168
REG-0014258,1,50,138,176
REG-0014259,1,50,135,170
REG-0014260,1,50,130,160
REG-0014261,1,50,138,176
REG-0014262,1,50,129,158
REG-0014263,1,50,148,196
REG-0014264,1,50,136,172
REG-0014265,1,50,136,172
REG-0014266,1,50,146,192
REG-0014267,1,50,150,200
REG-0014268,1,50,142,184
REG-0014269,1,50,132,164
REG-0014270,1,50,134,168
REG-0014271,1,50,138,176
REG-0014272,1,50,140,180
REG-0014273,1,50,140,180
REG-0014274,1,50,138,176
REG-0014275,1,50,150,200
REG-0014276,1,50,148,196
REG-0014277,1,50,135,170
REG-0014278,1,50,134,168
REG-0014279,1,50,136,172
REG-0014280,1,50,140,180
REG-0014281,1,50,140,180
REG-0014282,1,50,140,180
REG-0014283,1,50,138,176
REG-0014284,1,50,140,180
REG-0014285,1,50,138,176
REG-0014286,1,50,140,180
REG-0014287,1,50,137,174
REG-0014288,1,50,135,170
REG-0014289,1,50,135,170
REG-0014290,1,50,137,174
REG-0014291,1,50,138,176
REG-0014292,1,50,137,174
REG-0014293,1,50,140,180
REG-0014294,1,50,140,180
REG-0014295,1,50,138,176
REG-0014296,1,50,138,176
REG-0014297,1,50,136,172
REG-0014298,1,50,138,176
REG-0014299,1,50,140,180
REG-0014300,1,50,142,184
REG-0014301,1,50,138,176
REG-0014302,1,50,140,180
REG-0014303,1,50,139,178
REG-0014304,1,50,145,190
REG-0014305,1,50,142,184
REG-0014306,1,50,152,204
REG-0014307,1,50,150,200
REG-0014308,1,50,150,200
REG-0014309,1,50,147,194
REG-0014310,1,50,136,172
REG-0014311,1,50,140,180
REG-0014312,1,50,140,180
REG-0014313,1,50,138,176
REG-0014314,1,50,140,180
REG-0014315,1,50,146,192
REG-0014316,1,50,142,184
REG-0014317,1,50,135,170
REG-0014318,1,50,140,180
REG-0014319,1,50,138,176
REG-0014320,1,50,142,184
REG-0014321,1,50,138,176
REG-0014322,1,50,140,180
REG-0014323,1,50,135,170
REG-0014324,1,50,142,184
REG-0014325,1,50,142,184
REG-0014326,1,50,140,180
REG-0014327,1,50,132,164
REG-0014328,1,50,137,174
REG-0014329,1,50,133,166
REG-0014330,1,50,145,190
REG-0014331,1,50,137,174
REG-0014332,1,50,140,180
REG-0014333,1,50,139,178
REG-0014334,1,50,140,180
REG-0014335,1,50,140,180
REG-0014336,1,50,150,200
REG-0014337,1,50,136,172
REG-0014338,1,50,136,172
REG-0014339,1,50,138,176
REG-0014340,1,50,140,180
REG-0014341,1,50,140,180
REG-0014342,1,50,134,168
REG-0014343,1,50,136,172
REG-0014344,1,50,140,180
REG-0014345,1,50,138,176
REG-0014346,1,50,140,180
REG-0014347,1,50,140,180
REG-0014348,1,50,140,180
REG-0014349,1,50,140,180
REG-0014350,1,50,140,180
REG-0014351,1,50,140,180
REG-0014352,1,50,138,176
REG-0014353,1,50,138,176
REG-0014354,1,50,143,186
REG-0014355,1,50,138,176
REG-0014356,1,50,144,188
REG-0014357,1,50,135,170
REG-0014358,1,50,140,180
REG-0014359,1,50,135,170
REG-0014360,1,50,145,190
REG-0014361,1,50,140,180
REG-0014362,1,50,142,184
REG-0014363,1,50,144,188
REG-0014364,1,50,148,196
REG-0014365,1,50,136,172
REG-0014366,1,50,138,176
REG-0014367,1,50,134,168
REG-0014368,1,50,148,196
REG-0014369,1,50,136,172
REG-0014370,1,50,135,170
REG-0014371,1,50,136,172
REG-0014372,1,50,138,176
REG-0014373,1,50,135,170
REG-0014374,1,50,138,176
REG-0014375,1,50,136,172
REG-0014376,1,50,140,180
REG-0014377,1,50,138,176
REG-0014378,1,50,136,172
REG-0014379,1,50,153,206
REG-0014380,1,50,154,208
REG-0014381,1,50,154,208
REG-0014382,1,50,154,208
REG-0014383,1,50,152,204
REG-0014384,1,50,148,196
REG-0014385,1,50,154,208
REG-0014386,1,50,140,180
REG-0014387,1,50,150,200
REG-0014388,1,50,152,204
REG-0014389,1,50,138,176
REG-0014390,1,50,136,172
REG-0014391,1,50,140,180
REG-0014392,1,50,140,180
REG-0014393,1,50,138,176
REG-0014394,1,50,140,180
REG-0014395,1,50,140,180
REG-0014396,1,50,140,180
REG-0014397,1,50,138,176
REG-0014398,1,50,140,180
REG-0014399,1,50,140,180
REG-0014400,1,50,138,176
REG-0014401,1,50,138,176
REG-0014402,1,50,140,180
REG-0014403,1,50,148,196
REG-0014404,1,50,148,196
REG-0014405,1,50,152,204
REG-0014406,1,50,140,180
REG-0014407,1,50,150,200
REG-0014408,1,50,148,196
REG-0014409,1,50,146,192
REG-0014410,1,50,144,188
REG-0014411,1,50,138,176
REG-0014412,1,50,140,180
REG-0014413,1,50,138,176
REG-0014414,1,50,136,172
REG-0014415,1,50,140,180
REG-0014416,1,50,136,172
REG-0014417,1,50,135,170
REG-0014418,1,50,136,172
REG-0014419,1,50,140,180
REG-0014420,1,50,138,176
REG-0014421,1,50,160,220
REG-0014422,1,50,163,226
REG-0014423,1,50,160,220
REG-0014424,1,50,172,244
REG-0014425,1,50,170,240
REG-0014426,1,50,178,256
REG-0014427,1,50,150,200
REG-0014428,1,50,152,204
REG-0014429,1,50,150,200
REG-0014430,1,50,140,180
REG-0014431,1,50,143,186
REG-0014432,1,50,135,170
REG-0014433,1,50,140,180
REG-0014434,1,50,141,182
REG-0014435,1,50,143,186
REG-0014436,1,50,138,176
REG-0014437,1,50,140,180
REG-0014438,1,50,138,176
REG-0014439,1,50,140,180
REG-0014440,1,50,138,176
REG-0014441,1,50,136,172
REG-0014442,1,50,140,180
REG-0014443,1,50,138,176
REG-0014444,1,50,140,180
REG-0014445,1,50,138,176
REG-0014446,1,50,140,180
REG-0014447,1,50,138,176
REG-0014448,1,50,136,172
REG-0014449,1,50,140,180
REG-0014450,1,50,138,176
REG-0014451,1,50,140,180
REG-0014452,1,50,138,176
REG-0014453,1,50,130,160
REG-0014454,1,50,128,156
REG-0014455,1,50,134,168
REG-0014456,1,50,130,160
REG-0014457,1,50,138,176
REG-0014458,1,50,133,166
REG-0014459,1,50,150,200
REG-0014460,1,50,135,170
REG-0014461,1,50,140,180
REG-0014462,1,50,134,168
REG-0014463,1,50,136,172
REG-0014464,1,50,136,172
REG-0014465,1,50,136,172
REG-0014466,1,50,140,180
REG-0014467,1,50,138,176
REG-0014468,1,50,140,180
REG-0014469,1,50,138,176
REG-0014470,1,50,136,172
REG-0014471,1,50,150,200
REG-0014472,1,50,138,176
REG-0014473,1,50,140,180
REG-0014474,1,50,140,180
REG-0014475,1,50,138,176
REG-0014476,1,50,136,172
REG-0014477,1,50,142,184
REG-0014478,1,50,145,190
REG-0014479,1,50,135,170
REG-0014480,1,50,142,184
REG-0014481,1,50,135,170
REG-0014482,1,50,130,160
REG-0014483,1,50,136,172
REG-0014484,1,50,125,150
REG-0014485,1,50,128,156
REG-0014486,1,50,136,172
REG-0014487,1,50,,-100
REG-0014488,1,50,,-100
REG-0014489,1,50,130,160
REG-0014490,1,50,133,166
REG-0014491,1,50,143,186
REG-0014492,1,50,152,204
REG-0014493,1,50,148,196
REG-0014494,1,50,146,192
REG-0014495,1,50,140,180
REG-0014496,1,50,145,190
REG-0014497,1,50,138,176
REG-0014498,1,50,136,172
REG-0014499,1,50,139,178
REG-0014500,1,50,136,172
REG-0014501,1,50,138,176
REG-0014502,1,50,140,180
REG-0014503,1,50,138,176
REG-0014504,1,50,136,172
REG-0014505,1,50,170,240
REG-0014506,1,50,171,242
REG-0014507,1,50,136,172
REG-0014508,1,50,136,172
REG-0014509,1,50,145,190
REG-0014510,1,50,136,172
REG-0014511,1,50,140,180
REG-0014512,1,50,135,170
REG-0014513,1,50,154,208
REG-0014514,1,50,138,176
REG-0014515,1,50,142,184
REG-0014516,1,50,155,210
REG-0014517,1,50,148,196
REG-0014518,1,50,152,204
REG-0014519,1,50,145,190
REG-0014520,1,50,145,190
REG-0014521,1,50,155,210
REG-0014522,1,50,130,160
REG-0014523,1,50,155,210
REG-0014524,1,50,130,160
REG-0014525,1,50,150,200
REG-0014526,1,50,135,170
REG-0014527,1,50,136,172
REG-0014528,1,50,140,180
REG-0014529,1,50,128,156
REG-0014530,1,50,140,180
REG-0014531,1,50,140,180
REG-0014532,1,50,138,176
REG-0014533,1,50,155,210
REG-0014534,1,50,150,200
REG-0014535,1,50,150,200
REG-0014536,1,50,150,200
REG-0014537,1,50,154,208
REG-0014538,1,50,148,196
REG-0014539,1,50,154,208
REG-0014540,1,50,140,180
REG-0014541,1,50,149,198
REG-0014542,1,50,150,200
REG-0014543,1,50,156,212
REG-0014544,1,50,140,180
REG-0014545,1,50,150,200
REG-0014546,1,50,135,170
REG-0014547,1,50,136,172
REG-0014548,1,50,150,200
REG-0014549,1,50,138,176
REG-0014550,1,50,135,170
REG-0014551,1,50,165,230
REG-0014552,1,50,160,220
REG-0014553,1,50,150,200
REG-0014554,1,50,140,180
REG-0014555,1,50,140,180
REG-0014556,1,50,142,184
REG-0014557,1,50,138,176
REG-0014558,1,50,136,172
REG-0014559,1,50,136,172
REG-0014560,1,50,128,156
REG-0014561,1,50,135,170
REG-0014562,1,50,136,172
REG-0014563,1,50,121,142
REG-0014564,1,50,148,196
REG-0014565,1,50,135,170
REG-0014566,1,50,140,180
REG-0014567,1,50,132,164
REG-0014568,1,50,144,188
REG-0014569,1,50,125,150
REG-0014570,1,50,130,160
REG-0014571,1,50,147,194
REG-0014572,1,50,138,176
REG-0014573,1,50,137,174
REG-0014574,1,50,130,160
REG-0014575,1,50,145,190
REG-0014576,1,50,125,150
REG-0014577,1,50,138,176
REG-0014578,1,50,136,172
REG-0014579,1,50,134,168
REG-0014580,1,50,138,176
REG-0014581,1,50,140,180
REG-0014582,1,50,136,172
REG-0014583,1,50,140,180
REG-0014584,1,50,138,176
REG-0014585,1,50,140,180
REG-0014586,1,50,142,184
REG-0014587,1,50,135,170
REG-0014588,1,50,137,174
REG-0014589,1,50,137,174
REG-0014590,1,50,142,184
REG-0014591,1,50,135,170
REG-0014592,1,50,137,174
REG-0014593,1,50,131,162
REG-0014594,1,50,123,146
REG-0014595,1,50,150,200
REG-0014596,1,50,135,170
REG-0014597,1,50,128,156
REG-0014598,1,50,136,172
REG-0014599,1,50,133,166
REG-0014600,1,50,138,176
REG-0014601,1,50,136,172
REG-0014602,1,50,135,170
REG-0014603,1,50,132,164
REG-0014604,1,50,134,168
REG-0014605,1,50,134,168
REG-0014606,1,50,136,172
REG-0014607,1,50,138,176
REG-0014608,1,50,132,164
REG-0014609,1,50,132,164
REG-0014610,1,50,132,164
REG-0014611,1,50,133,166
REG-0014612,1,50,131,162
REG-0014613,1,50,130,160
REG-0014614,1,50,135,170
REG-0014615,1,50,135,170
REG-0014616,1,50,132,164
REG-0014617,1,50,139,178
REG-0014618,1,50,136,172
REG-0014619,1,50,136,172
REG-0014620,1,50,130,160
REG-0014621,1,50,128,156
REG-0014622,1,50,130,160
REG-0014623,1,50,131,162
REG-0014624,1,50,136,172
REG-0014625,1,50,126,152
REG-0014626,1,50,134,168
REG-0014627,1,50,138,176
REG-0014628,1,50,136,172
REG-0014629,1,50,134,168
REG-0014630,1,50,138,176
REG-0014631,1,50,138,176
REG-0014632,1,50,138,176
REG-0014633,1,50,138,176
REG-0014634,1,50,134,168
REG-0014635,1,50,132,164
REG-0014636,1,50,130,160
REG-0014637,1,50,130,160
REG-0014638,1,50,126,152
REG-0014639,1,50,130,160
REG-0014640,1,50,123,146
REG-0014641,1,50,127,154
REG-0014642,1,50,127,154
REG-0014643,1,50,128,156
REG-0014644,1,50,128,156
REG-0014645,1,50,130,160
REG-0014646,1,50,128,156
REG-0014647,1,50,126,152
REG-0014648,1,50,128,156
REG-0014649,1,50,128,156
REG-0014650,1,50,128,156
REG-0014651,1,50,128,156
REG-0014652,1,50,130,160
REG-0014653,1,50,130,160
REG-0014654,1,50,148,196
REG-0014655,1,50,145,190
REG-0014656,1,50,138,176
REG-0014657,1,50,138,176
REG-0014658,1,50,132,164
REG-0014659,1,50,146,192
REG-0014660,1,50,128,156
REG-0014661,1,50,130,160
REG-0014662,1,50,130,160
REG-0014663,1,50,133,166
REG-0014664,1,50,125,150
REG-0014665,1,50,135,170
REG-0014666,1,50,136,172
REG-0014667,1,50,137,174
REG-0014668,1,50,128,156
REG-0014669,1,50,133,166
REG-0014670,1,50,138,176
REG-0014671,1,50,134,168
REG-0014672,1,50,130,160
REG-0014673,1,50,135,170
REG-0014674,1,50,120,140
REG-0014675,1,50,138,176
REG-0014676,1,50,130,160
REG-0014677,1,50,136,172
REG-0014678,1,50,134,168
REG-0014679,1,50,138,176
REG-0014680,1,50,138,176
REG-0014681,1,50,136,172
REG-0014682,1,50,138,176
REG-0014683,1,50,136,172
REG-0014684,1,50,124,148
REG-0014685,1,50,134,168
REG-0014686,1,50,142,184
REG-0014687,1,50,132,164
REG-0014688,1,50,138,176
REG-0014689,1,50,143,186
REG-0014690,1,50,139,178
REG-0014691,1,50,131,162
REG-0014692,1,50,139,178
REG-0014693,1,50,136,172
REG-0014694,1,50,136,172
REG-0014695,1,50,134,168
REG-0014696,1,50,138,176
REG-0014697,1,50,136,172
REG-0014698,1,50,124,148
REG-0014699,1,50,138,176
REG-0014700,1,50,136,172
REG-0014701,1,50,134,168
REG-0014702,1,50,134,168
REG-0014703,1,50,136,172
REG-0014704,1,50,135,170
REG-0014705,1,50,135,170
REG-0014706,1,50,141,182
REG-0014707,1,50,137,174
REG-0014708,1,50,139,178
REG-0014709,1,50,142,184
REG-0014710,1,50,140,180
REG-0014711,1,50,138,176
REG-0014712,1,50,142,184
REG-0014713,1,50,138,176
REG-0014714,1,50,136,172
REG-0014715,1,50,137,174
REG-0014716,1,50,136,172
REG-0014717,1,50,138,176
REG-0014718,1,50,135,170
REG-0014719,1,50,134,168
REG-0014720,1,50,130,160
REG-0014721,1,50,136,172
REG-0014722,1,50,136,172
REG-0014723,1,50,134,168
REG-0014724,1,50,138,176
REG-0014725,1,50,136,172
REG-0014726,1,50,138,176
REG-0014727,1,50,135,170
REG-0014728,1,50,140,180
REG-0014729,1,50,130,160
REG-0014730,1,50,136,172
REG-0014731,1,50,145,190
REG-0014732,1,50,142,184
REG-0014733,1,50,154,208
REG-0014734,1,50,138,176
REG-0014735,1,50,136,172
REG-0014736,1,50,150,200
REG-0014737,1,50,138,176
REG-0014738,1,50,134,168
REG-0014739,1,50,136,172
REG-0014740,1,50,138,176
REG-0014741,1,50,140,180
REG-0014742,1,50,150,200
REG-0014743,1,50,125,150
REG-0014744,1,50,130,160
REG-0014745,1,50,126,152
REG-0014746,1,50,130,160
REG-0014747,1,50,128,156
REG-0014748,1,50,129,158
REG-0014749,1,50,126,152
REG-0014750,1,50,136,172
REG-0014751,1,50,134,168
REG-0014752,1,50,132,164
REG-0014753,1,50,128,156
REG-0014754,1,50,130,160
REG-0014755,1,50,128,156
REG-0014756,1,50,138,176
REG-0014757,1,50,116,132
REG-0014758,1,50,114,128
REG-0014759,1,50,134,168
REG-0014760,1,50,128,156
REG-0014761,1,50,126,152
REG-0014762,1,50,136,172
REG-0014763,1,50,134,168
REG-0014764,1,50,136,172
REG-0014765,1,50,126,152
REG-0014766,1,50,130,160
REG-0014767,1,50,126,152
REG-0014768,1,50,134,168
REG-0014769,1,50,132,164
REG-0014770,1,50,130,160
REG-0014771,1,50,130,160
REG-0014772,1,50,130,160
REG-0014773,1,50,126,152
REG-0014774,1,50,132,164
REG-0014775,1,50,129,158
REG-0014776,1,50,132,164
REG-0014777,1,50,134,168
REG-0014778,1,50,128,156
REG-0014779,1,50,129,158
REG-0014780,1,50,130,160
REG-0014781,1,50,129,158
REG-0014782,1,50,134,168
REG-0014783,1,50,132,164
REG-0014784,1,50,130,160
REG-0014785,1,50,130,160
REG-0014786,1,50,130,160
REG-0014787,1,50,128,156
REG-0014788,1,50,131,162
REG-0014789,1,50,131,162
REG-0014790,1,50,134,168
REG-0014791,1,50,132,164
REG-0014792,1,50,131,162
REG-0014793,1,50,133,166
REG-0014794,1,50,130,160
REG-0014795,1,50,130,160
REG-0014796,1,50,132,164
REG-0014797,1,50,129,158
REG-0014798,1,50,130,160
REG-0014799,1,50,134,168
REG-0014800,1,50,138,176
REG-0014801,1,50,138,176
REG-0014802,1,50,136,172
REG-0014803,1,50,134,168
REG-0014804,1,50,133,166
REG-0014805,1,50,134,168
REG-0014806,1,50,140,180
REG-0014807,1,50,144,188
REG-0014808,1,50,136,172
REG-0014809,1,50,146,192
REG-0014810,1,50,140,180
REG-0014811,1,50,148,196
REG-0014812,1,50,146,192
REG-0014813,1,50,138,176
REG-0014814,1,50,136,172
REG-0014815,1,50,137,174
REG-0014816,1,50,135,170
REG-0014817,1,50,130,160
REG-0014818,1,50,132,164
REG-0014819,1,50,144,188
REG-0014820,1,50,136,172
REG-0014821,1,50,144,188
REG-0014822,1,50,135,170
REG-0014823,1,50,136,172
REG-0014824,1,50,135,170
REG-0014825,1,50,135,170
REG-0014826,1,50,143,186
REG-0014827,1,50,128,156
REG-0014828,1,50,138,176
REG-0014829,1,50,136,172
REG-0014830,1,50,138,176
REG-0014831,1,50,140,180
REG-0014832,1,50,136,172
REG-0014833,1,50,138,176
REG-0014834,1,50,138,176
REG-0014835,1,50,136,172
REG-0014836,1,50,140,180
REG-0014837,1,50,136,172
REG-0014838,1,50,138,176
REG-0014839,1,50,140,180
REG-0014840,1,50,136,172
REG-0014841,1,50,140,180
REG-0014842,1,50,134,168
REG-0014843,1,50,135,170
REG-0014844,1,50,132,164
REG-0014845,1,50,,-100
REG-0014846,1,50,138,176
REG-0014847,1,50,132,164
REG-0014848,1,50,136,172
REG-0014849,1,50,135,170
REG-0014850,1,50,128,156
REG-0014851,1,50,130,160
REG-0014852,1,50,132,164
REG-0014853,1,50,130,160
REG-0014854,1,50,134,168
REG-0014855,1,50,130,160
REG-0014856,1,50,132,164
REG-0014857,1,50,128,156
REG-0014858,1,50,129,158
REG-0014859,1,50,137,174
REG-0014860,1,50,140,180
REG-0014861,1,50,138,176
REG-0014862,1,50,140,180
REG-0014863,1,50,134,168
REG-0014864,1,50,130,160
REG-0014865,1,50,124,148
REG-0014866,1,50,134,168
REG-0014867,1,50,135,170
REG-0014868,1,50,125,150
REG-0014869,1,50,132,164
REG-0014870,1,50,138,176
REG-0014871,1,50,140,180
REG-0014872,1,50,135,170
REG-0014873,1,50,138,176
REG-0014874,1,50,136,172
REG-0014875,1,50,137,174
REG-0014876,1,50,142,184
REG-0014877,1,50,143,186
REG-0014878,1,50,136,172
REG-0014879,1,50,137,174
REG-0014880,1,50,138,176
REG-0014881,1,50,142,184
REG-0014882,1,50,144,188
REG-0014883,1,50,144,188
REG-0014884,1,50,144,188
REG-0014885,1,50,138,176
REG-0014886,1,50,136,172
REG-0014887,1,50,134,168
REG-0014888,1,50,132,164
REG-0014889,1,50,134,168
REG-0014890,1,50,130,160
REG-0014891,1,50,132,164
REG-0014892,1,50,132,164
REG-0014893,1,50,140,180
REG-0014894,1,50,142,184
REG-0014895,1,50,134,168
REG-0014896,1,50,145,190
REG-0014897,1,50,144,188
REG-0014898,1,50,142,184
REG-0014899,1,50,150,200
REG-0014900,1,50,,-100
REG-0014901,1,50,,-100
REG-0014902,1,50,146,192
REG-0014903,1,50,146,192
REG-0014904,1,50,150,200
REG-0014905,1,50,138,176
REG-0014906,1,50,138,176
REG-0014907,1,50,133,166
